Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Emoji
1,119,32.12,99,58.66,31.82,119,13.45,94.96,78.15,60.5,20.17,15.13,0,10.08,0,0,5.04,5.04,15.97,3.36,0,15.13,8.4,4.2,6.72,1.68,23.53,5.88,2.52,13.45,11.76,0,1.68,9.24,0,9.24,0.84,0,4.2,1.68,0.84,3.36,0,4.2,2.52,1.68,1.68,0,1.68,0,0,0,0,26.05,3.36,0.84,0,0,1.68,0,18.49,0,0,0.84,0,3.36,1.68,1.68,0,2.52,0,0,1.68,0.84,0,3.36,0.84,0,0,0,0,0,0,0,3.36,1.68,3.36,0,0,0,0,0,0,15.97,17.65,0,2.52,14.29,0,0,1.68,2.52,0.84,3.36,3.36,0,0,0,0,0,2.52,0,0,0,0,2.52,0,0
1,104,53.56,16.46,6.15,65.7,104,25.96,86.54,68.27,51.92,9.62,0,0,0,0,0,0,9.62,8.65,4.81,0.96,13.46,10.58,5.77,7.69,0,21.15,7.69,2.88,2.88,0,0,2.88,20.19,0.96,19.23,1.92,8.65,2.88,2.88,0,4.81,0,4.81,3.85,0.96,0,0,0,0,0,0,0,0.96,0.96,0,0,0,0.96,0,0,0,0,0,0,2.88,2.88,0,0,5.77,2.88,0,2.88,0,0,7.69,5.77,0,0,0,3.85,0,1.92,0,0,0,0,0,0.96,0,0,0.96,0,3.85,1.92,0,0,0.96,0.96,0,0,4.81,5.77,2.88,0,0,0,0,0,0,3.85,0,0,0,0,3.85,0,0
1,34,37.99,2.18,26.78,20.23,34,20.59,85.29,67.65,58.82,8.82,0,0,0,0,0,0,8.82,20.59,5.88,0,11.76,14.71,5.88,5.88,2.94,17.65,11.76,2.94,2.94,0,0,2.94,26.47,5.88,20.59,2.94,2.94,5.88,0,0,8.82,0,5.88,2.94,2.94,0,0,0,0,0,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94,0,0,2.94,0,0,2.94,2.94,0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,2.94,11.76,2.94,2.94,0,0,0,0,0,8.82,0,11.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,63,42.52,58.95,16.25,1.48,63,23.81,92.06,63.49,52.38,12.7,4.76,0,1.59,0,0,3.17,7.94,14.29,6.35,1.59,11.11,9.52,6.35,7.94,0,14.29,4.76,3.17,11.11,1.59,0,9.52,17.46,0,17.46,4.76,3.17,4.76,1.59,0,3.17,0,6.35,1.59,4.76,1.59,0,1.59,1.59,0,0,0,11.11,4.76,0,0,1.59,1.59,0,4.76,0,0,0,0,0,0,0,0,1.59,0,0,1.59,0,0,4.76,0,0,0,0,0,0,0,3.17,0,1.59,0,0,0,0,0,1.59,0,6.35,4.76,0,1.59,4.76,0,0,0,3.17,0,4.76,0,0,0,0,0,0,3.17,0,0,0,0,3.17,0,0
1,55,80,8.91,16.38,76.62,55,27.27,90.91,74.55,61.82,5.45,1.82,1.82,0,0,0,0,3.64,14.55,10.91,3.64,18.18,10.91,5.45,9.09,3.64,14.55,7.27,7.27,7.27,3.64,1.82,3.64,14.55,0,14.55,1.82,0,3.64,1.82,0,7.27,0,3.64,3.64,0,0,0,0,0,0,0,0,7.27,3.64,0,0,0,0,0,5.45,3.64,0,0,0,3.64,3.64,0,0,1.82,0,0,1.82,1.82,0,1.82,0,0,0,0,0,1.82,0,0,0,0,0,0,0,0,0,1.82,0,3.64,5.45,0,0,5.45,0,0,0,0,1.82,3.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,43,57.83,96.76,1,56.53,43,18.6,83.72,72.09,60.47,16.28,9.3,0,4.65,2.33,0,2.33,6.98,13.95,6.98,0,16.28,13.95,2.33,4.65,0,18.6,6.98,6.98,13.95,4.65,2.33,6.98,11.63,2.33,9.3,0,0,6.98,2.33,0,2.33,0,2.33,2.33,0,0,0,0,0,0,0,0,11.63,2.33,0,0,0,2.33,0,9.3,0,0,0,0,4.65,0,4.65,0,2.33,0,0,2.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.65,9.3,0,0,9.3,0,0,0,0,2.33,2.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,85,79.1,21.68,38.22,20.23,85,21.18,84.71,64.71,56.47,9.41,3.53,1.18,1.18,0,1.18,0,5.88,15.29,8.24,0,16.47,9.41,4.71,4.71,2.35,14.12,4.71,0,10.59,1.18,1.18,8.24,16.47,1.18,15.29,2.35,9.41,1.18,2.35,0,3.53,0,2.35,1.18,1.18,0,0,0,0,0,0,0,3.53,1.18,0,0,0,0,1.18,2.35,0,0,0,1.18,5.88,5.88,0,0,0,0,0,0,0,0,1.18,1.18,0,0,0,1.18,0,1.18,0,3.53,0,0,0,0,0,0,0,0,3.53,7.06,0,0,5.88,1.18,0,0,5.88,4.71,5.88,0,0,0,0,0,0,1.18,0,0,0,0,1.18,0,0
1,37,85.33,40.06,36.48,1,37,16.22,100,78.38,64.86,8.11,5.41,0,0,0,5.41,0,2.7,24.32,13.51,0,16.22,10.81,2.7,5.41,5.41,27.03,2.7,2.7,5.41,0,2.7,2.7,16.22,2.7,13.51,2.7,2.7,0,2.7,0,8.11,0,13.51,2.7,10.81,2.7,0,2.7,0,0,0,0,21.62,5.41,0,0,2.7,2.7,0,13.51,0,0,10.81,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,2.7,5.41,0,2.7,0,2.7,0,0,2.7,0,16.22,8.11,0,2.7,5.41,0,0,0,2.7,5.41,8.11,5.41,0,0,0,0,0,0,0,0,0,0,0,0,0
1,54,23.88,29.78,52.89,77.5,54,11.11,90.74,75.93,57.41,20.37,7.41,1.85,0,0,0,5.56,12.96,14.81,3.7,0,12.96,9.26,3.7,9.26,0,20.37,5.56,1.85,3.7,3.7,0,0,20.37,0,20.37,3.7,5.56,0,1.85,5.56,5.56,0,11.11,7.41,3.7,3.7,0,3.7,0,0,0,0,11.11,5.56,5.56,0,0,0,0,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.26,7.41,0,0,3.7,0,1.85,1.85,3.7,0,12.96,0,0,0,0,0,0,1.85,0,0,0,0,1.85,0,0
1,42,7.34,97.11,1,88.66,42,11.9,88.1,61.9,54.76,16.67,4.76,0,0,0,0,4.76,11.9,11.9,9.52,0,0,19.05,2.38,7.14,0,26.19,2.38,0,4.76,4.76,0,0,26.19,0,26.19,4.76,2.38,9.52,4.76,0,7.14,0,4.76,4.76,0,4.76,4.76,0,0,0,0,0,26.19,9.52,0,0,0,0,0,21.43,4.76,0,2.38,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.38,0,0,0,0,0,0,0,9.52,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,4.76,0,0,0,0,4.76,0,0
1,22,6.68,99,20.79,1,22,18.18,81.82,63.64,45.45,27.27,27.27,0,13.64,0,0,13.64,0,9.09,0,0,4.55,4.55,0,9.09,0,18.18,4.55,0,13.64,13.64,0,0,4.55,0,4.55,0,0,4.55,0,0,0,0,4.55,0,4.55,0,0,0,0,0,0,0,36.36,4.55,0,0,0,4.55,0,27.27,0,0,0,0,4.55,4.55,4.55,0,4.55,0,0,4.55,0,0,0,0,0,0,0,0,0,0,0,4.55,0,4.55,0,0,0,0,0,0,13.64,13.64,0,4.55,13.64,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,9.09,0,0
1,43,1.85,9.66,82.44,3.38,43,16.28,86.05,74.42,53.49,18.6,6.98,4.65,0,0,0,2.33,11.63,0,0,0,6.98,9.3,11.63,11.63,0,23.26,6.98,0,0,0,0,0,23.26,0,23.26,6.98,11.63,4.65,0,0,4.65,0,6.98,2.33,4.65,4.65,2.33,2.33,0,0,0,0,2.33,0,0,0,0,0,0,2.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.63,9.3,0,4.65,2.33,2.33,0,0,4.65,0,13.95,0,0,0,0,0,0,2.33,0,0,0,0,2.33,0,0
1,43,98.95,93.3,5.5,1,43,11.63,97.67,62.79,53.49,6.98,0,0,0,0,0,0,6.98,20.93,13.95,0,20.93,6.98,0,4.65,2.33,16.28,0,0,4.65,2.33,0,2.33,9.3,2.33,6.98,2.33,0,0,2.33,0,0,0,9.3,0,9.3,0,0,0,0,0,0,0,23.26,4.65,2.33,0,2.33,0,0,13.95,4.65,0,4.65,0,0,0,0,0,2.33,0,0,0,0,2.33,9.3,4.65,0,0,0,0,4.65,0,2.33,0,0,4.65,0,0,0,0,0,0,16.28,6.98,0,0,6.98,0,0,0,0,2.33,11.63,0,0,0,0,0,0,2.33,0,0,0,0,2.33,0,0
1,129,76.62,17.05,31.76,3.38,129,17.83,93.8,70.54,54.26,9.3,5.43,2.33,0,0,0,2.33,3.88,13.18,7.75,0,17.05,6.98,5.43,8.53,1.55,18.6,5.43,0.78,6.2,0,1.55,5.43,16.28,0.78,15.5,2.33,1.55,3.1,3.1,0.78,4.65,0,5.43,1.55,3.88,1.55,0,1.55,0,0,0,0,9.3,2.33,0,0,0.78,0,0.78,3.88,0,0,0,0,0.78,0,0,0.78,2.33,0,0.78,0.78,0.78,0,9.3,3.1,1.55,0,0,0,0,0,3.1,1.55,0.78,1.55,0,0,0,0,0.78,0,13.18,6.98,0,0,6.2,0,0,0.78,3.1,0,2.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,45,22.17,5.61,63.35,20.23,45,28.89,88.89,73.33,53.33,8.89,4.44,4.44,0,0,0,0,4.44,6.67,2.22,0,8.89,17.78,4.44,4.44,2.22,20,15.56,4.44,13.33,6.67,0,6.67,33.33,6.67,26.67,4.44,4.44,6.67,2.22,0,8.89,0,0,0,0,0,0,0,0,0,0,0,8.89,6.67,0,0,0,0,0,6.67,6.67,0,0,0,0,0,0,0,2.22,0,0,0,0,2.22,6.67,0,0,0,0,0,6.67,0,0,0,0,0,0,0,0,0,0,0,2.22,4.44,0,0,4.44,0,0,0,4.44,4.44,2.22,0,0,0,0,0,0,2.22,0,0,0,0,2.22,0,0
1,92,50.78,85.5,67.7,1,92,22.83,88.04,64.13,51.09,17.39,8.7,0,4.35,3.26,0,1.09,8.7,18.48,5.43,0,11.96,6.52,4.35,3.26,2.17,15.22,5.43,0,9.78,5.43,1.09,3.26,14.13,0,14.13,1.09,3.26,1.09,0,1.09,5.43,0,6.52,1.09,5.43,2.17,0,2.17,0,0,0,0,18.48,5.43,0,1.09,1.09,0,1.09,8.7,0,0,0,0,2.17,1.09,2.17,0,1.09,0,0,1.09,0,0,2.17,1.09,0,0,0,0,0,0,0,0,0,1.09,0,0,1.09,0,0,0,10.87,15.22,2.17,2.17,10.87,1.09,0,0,2.17,2.17,5.43,0,0,0,0,0,0,2.17,0,0,0,0,2.17,0,0
1,131,53.92,3.15,30.22,12.29,131,34.35,90.84,66.41,53.44,6.11,0.76,0.76,0,0,0,0,5.34,10.69,2.29,1.53,16.03,12.21,5.34,6.87,3.05,17.56,9.16,5.34,3.05,0.76,1.53,1.53,23.66,1.53,22.14,1.53,4.58,3.05,3.05,0,6.87,0,2.29,0.76,1.53,0,0,0,0,0,0,0,1.53,1.53,0.76,0,0,0,0.76,0,0,0,0,0,0,0,0,0,3.05,0,0,2.29,0.76,0,9.16,6.87,0.76,0,0.76,5.34,0,2.29,0,0.76,0,0.76,0,0.76,0,0,1.53,2.29,1.53,6.11,0,0.76,4.58,0.76,0,0,3.82,1.53,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,53,18.67,95.87,1.24,49.04,53,7.55,94.34,64.15,56.6,16.98,13.21,1.89,3.77,0,0,5.66,3.77,13.21,5.66,0,7.55,15.09,3.77,1.89,3.77,22.64,1.89,3.77,7.55,5.66,0,1.89,18.87,0,18.87,1.89,1.89,9.43,1.89,0,5.66,0,13.21,7.55,5.66,3.77,3.77,0,0,0,0,0,35.85,11.32,1.89,0,1.89,1.89,1.89,20.75,3.77,0,3.77,0,0,0,0,0,5.66,1.89,0,0,0,3.77,3.77,1.89,0,0,0,0,1.89,0,1.89,0,1.89,0,0,0,0,0,0,0,5.66,5.66,0,0,5.66,0,0,0,0,0,9.43,0,0,0,0,0,0,1.89,0,0,0,0,1.89,0,0
1,80,89.52,15.75,28.56,59.44,80,16.25,95,75,55,7.5,6.25,3.75,0,0,0,2.5,1.25,12.5,12.5,0,16.25,12.5,2.5,5,1.25,27.5,7.5,1.25,5,2.5,0,2.5,12.5,0,12.5,1.25,2.5,3.75,3.75,0,5,0,10,6.25,3.75,2.5,0,2.5,0,0,0,0,10,5,2.5,0,0,2.5,0,5,0,0,0,0,0,0,0,0,1.25,0,0,1.25,0,0,10,1.25,0,0,0,0,0,0,7.5,0,1.25,0,0,0,0,0,0,0,7.5,7.5,0,1.25,7.5,0,0,0,0,2.5,5,3.75,0,0,0,0,0,1.25,0,0,0,0,1.25,0,0
1,99,28.02,40.06,10.18,1.71,99,18.18,91.92,72.73,57.58,12.12,5.05,1.01,2.02,0,1.01,0,7.07,17.17,5.05,3.03,10.1,13.13,7.07,5.05,2.02,21.21,11.11,5.05,10.1,6.06,2.02,3.03,16.16,3.03,13.13,2.02,1.01,4.04,2.02,0,5.05,0,7.07,2.02,5.05,4.04,1.01,3.03,0,0,2.02,0,14.14,10.1,1.01,0,0,4.04,2.02,6.06,2.02,0,0,1.01,0,0,0,0,2.02,0,0,1.01,1.01,1.01,5.05,1.01,0,0,1.01,0,3.03,0,0,0,2.02,1.01,0,0,0,0,0,0,9.09,6.06,0,0,5.05,0,0,1.01,3.03,0,7.07,0,0,0,0,0,0,1.01,0,0,0,0,1.01,0,0
1,59,38.71,99,12.81,73.26,59,18.64,91.53,64.41,54.24,16.95,15.25,1.69,13.56,0,0,0,1.69,16.95,5.08,1.69,10.17,11.86,1.69,5.08,0,18.64,8.47,5.08,18.64,15.25,1.69,1.69,16.95,0,16.95,1.69,1.69,5.08,1.69,0,5.08,0,6.78,5.08,1.69,0,0,0,0,0,0,0,20.34,1.69,1.69,0,0,0,0,15.25,0,0,0,0,3.39,1.69,1.69,0,3.39,0,0,3.39,0,0,0,0,0,0,0,0,0,0,0,1.69,0,0,0,1.69,0,0,5.08,0,16.95,6.78,0,0,6.78,0,0,0,1.69,0,3.39,0,0,0,0,0,0,5.08,0,0,0,0,5.08,0,0
1,82,27.64,6.23,75.67,3.01,82,23.17,87.8,67.07,51.22,10.98,3.66,3.66,0,0,0,0,7.32,7.32,2.44,0,10.98,14.63,3.66,7.32,1.22,21.95,7.32,2.44,0,0,0,0,24.39,1.22,23.17,7.32,4.88,6.1,2.44,0,4.88,0,4.88,1.22,3.66,0,0,0,0,0,0,0,3.66,2.44,0,0,0,2.44,0,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.32,3.66,0,0,2.44,4.88,0,1.22,0,0,0,0,0,0,0,0,1.22,0,8.54,7.32,0,0,7.32,0,0,0,4.88,1.22,7.32,0,0,0,0,0,0,3.66,0,0,0,0,3.66,0,0
1,31,24.16,59.25,1,1,31,29.03,96.77,67.74,48.39,6.45,3.23,0,0,0,0,0,3.23,6.45,3.23,0,6.45,22.58,0,3.23,3.23,32.26,9.68,3.23,6.45,3.23,0,3.23,19.35,3.23,16.13,0,0,9.68,3.23,0,3.23,0,22.58,0,22.58,0,0,0,0,0,0,0,12.9,3.23,0,0,0,0,3.23,9.68,3.23,0,0,0,0,0,0,0,9.68,0,0,0,9.68,0,12.9,12.9,0,0,0,0,12.9,0,0,3.23,0,3.23,0,0,0,0,0,0,6.45,0,0,0,0,0,0,0,0,3.23,9.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,66,10.19,1,79.84,67.94,66,21.21,90.91,74.24,60.61,12.12,7.58,7.58,0,0,0,0,4.55,13.64,6.06,1.52,7.58,16.67,6.06,7.58,4.55,24.24,7.58,3.03,1.52,1.52,0,0,27.27,0,27.27,9.09,4.55,9.09,0,0,7.58,0,9.09,6.06,3.03,3.03,0,3.03,0,1.52,0,0,7.58,6.06,4.55,0,1.52,3.03,0,0,0,0,0,0,0,0,0,0,3.03,0,0,1.52,0,1.52,4.55,3.03,1.52,0,0,0,0,0,1.52,0,0,1.52,0,0,0,0,3.03,1.52,6.06,10.61,0,1.52,6.06,3.03,0,1.52,0,0,7.58,0,0,0,0,0,0,3.03,0,0,0,0,3.03,0,0
1,82,75.84,94.33,1,76.91,82,21.95,95.12,74.39,60.98,12.2,6.1,1.22,1.22,0,0,2.44,6.1,13.41,9.76,1.22,18.29,15.85,1.22,6.1,0,21.95,4.88,3.66,10.98,7.32,0,3.66,17.07,2.44,14.63,3.66,2.44,6.1,1.22,1.22,0,0,3.66,3.66,0,1.22,1.22,0,0,0,0,0,15.85,4.88,0,0,0,0,1.22,12.2,1.22,0,0,0,1.22,1.22,0,0,2.44,0,0,0,0,2.44,2.44,0,0,0,0,0,1.22,0,0,0,1.22,0,0,0,0,0,0,0,4.88,6.1,0,0,3.66,2.44,0,0,0,2.44,2.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,30,84.21,59.9,7.03,72.45,30,23.33,86.67,66.67,53.33,6.67,6.67,0,6.67,0,0,0,0,10,10,0,16.67,16.67,3.33,0,3.33,23.33,6.67,0,10,6.67,3.33,0,23.33,0,23.33,0,3.33,10,0,3.33,6.67,0,3.33,3.33,0,0,0,0,0,0,0,0,6.67,0,0,0,0,0,0,6.67,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,10,0,6.67,3.33,0,0,0,3.33,0,3.33,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0
1,33,36.2,1,95.15,67.94,33,30.3,81.82,75.76,60.61,18.18,12.12,12.12,0,0,0,0,6.06,6.06,6.06,0,15.15,15.15,0,6.06,3.03,24.24,6.06,0,0,0,0,0,15.15,0,15.15,3.03,3.03,0,3.03,0,9.09,0,9.09,6.06,3.03,0,0,0,0,0,0,0,3.03,3.03,3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.06,3.03,0,0,0,6.06,0,3.03,0,0,0,0,0,0,0,0,3.03,0,0,3.03,0,0,3.03,0,0,0,0,3.03,6.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,98,65.72,40.06,37.24,82.06,98,16.33,96.94,75.51,61.22,7.14,3.06,0,0,0,1.02,2.04,4.08,19.39,9.18,1.02,14.29,11.22,5.1,7.14,4.08,18.37,11.22,6.12,3.06,0,1.02,2.04,19.39,2.04,17.35,2.04,2.04,3.06,4.08,0,7.14,0,8.16,6.12,2.04,0,0,0,0,0,0,0,12.24,1.02,1.02,0,0,0,0,11.22,2.04,0,4.08,0,0,0,0,0,1.02,0,0,1.02,0,0,5.1,3.06,0,0,0,0,3.06,0,0,0,1.02,2.04,0,0,0,3.06,0,0,5.1,6.12,0,2.04,5.1,0,0,0,4.08,2.04,6.12,2.04,0,0,0,0,0,1.02,0,0,0,0,1.02,0,0
1,107,38.06,16.97,34.26,1,107,20.56,94.39,72.9,62.62,12.15,6.54,1.87,0.93,0,0,3.74,5.61,14.02,8.41,0,14.02,10.28,8.41,8.41,3.74,14.95,7.48,1.87,6.54,0.93,0,5.61,18.69,2.8,15.89,0.93,4.67,1.87,1.87,0,6.54,0,8.41,0.93,7.48,0,0,0,0,0,0,0,13.08,5.61,0.93,0,2.8,0.93,0,6.54,0,0,0,0,0,0,0,0,2.8,0,0,2.8,0,0,10.28,4.67,0,0,0.93,0,0,0,6.54,0,0,0.93,0,0,0,0,0.93,0,4.67,8.41,0,0,7.48,0.93,0,0,0.93,0.93,6.54,0.93,0.93,0,0.93,0,0,0.93,0,0,0,0,0.93,0,0
1,90,66.04,46.63,63.35,36.04,90,18.89,92.22,71.11,57.78,11.11,10,4.44,3.33,0,0,2.22,1.11,12.22,5.56,0,15.56,11.11,2.22,5.56,2.22,15.56,6.67,4.44,11.11,6.67,1.11,3.33,22.22,3.33,18.89,6.67,2.22,3.33,2.22,0,5.56,0,1.11,1.11,0,0,0,0,0,0,0,0,12.22,4.44,0,0,0,0,0,10,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,4.44,0,0,0,0,0,3.33,0,0,0,1.11,1.11,0,0,0,0,0,0,8.89,4.44,0,0,4.44,0,0,0,2.22,0,3.33,2.22,2.22,0,2.22,0,0,1.11,0,0,0,0,1.11,0,0
1,81,40.44,92.24,27.44,77.5,81,18.52,95.06,70.37,58.02,11.11,9.88,1.23,6.17,1.23,0,0,1.23,14.81,4.94,0,12.35,11.11,6.17,7.41,1.23,18.52,3.7,3.7,11.11,6.17,3.7,1.23,22.22,3.7,18.52,4.94,1.23,6.17,3.7,1.23,3.7,2.47,3.7,3.7,0,0,0,0,0,0,0,0,16.05,1.23,0,0,0,0,0,9.88,0,0,0,0,9.88,6.17,4.94,0,1.23,0,0,1.23,0,0,0,0,0,0,0,0,0,0,0,0,1.23,0,0,0,0,1.23,0,0,8.64,8.64,0,1.23,7.41,0,0,0,2.47,2.47,4.94,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0
1,117,20.66,15.29,25.72,45.99,117,17.09,90.6,73.5,64.1,12.82,1.71,0.85,0,0,0,0.85,11.11,16.24,6.84,0,11.97,16.24,7.69,6.84,2.56,20.51,5.13,3.42,2.56,0.85,0,1.71,18.8,5.13,13.68,3.42,4.27,2.56,0,0,2.56,0,1.71,1.71,0,0,0,0,0,0,0,0,2.56,1.71,0,0,0,0,0,0.85,0,0,0,0,4.27,4.27,0,0,2.56,0,0,1.71,2.56,0,3.42,0,0,0,0,3.42,0,0,0,0,0,0,0,0,0,1.71,0,0,5.98,6.84,0,0.85,5.13,0.85,0,0,4.27,4.27,10.26,0,0,0,0,0,0,0.85,0,0,0,0,0.85,0,0
1,54,60.76,62.05,10.18,1,54,18.52,94.44,70.37,59.26,14.81,7.41,1.85,1.85,0,0,3.7,7.41,16.67,7.41,0,14.81,9.26,3.7,3.7,3.7,14.81,7.41,1.85,7.41,3.7,0,3.7,24.07,3.7,20.37,0,5.56,3.7,1.85,1.85,3.7,0,9.26,1.85,7.41,0,0,0,0,0,0,0,20.37,7.41,0,0,1.85,3.7,0,11.11,3.7,0,3.7,0,0,0,0,0,1.85,0,0,1.85,0,0,3.7,3.7,0,0,0,0,3.7,0,0,0,0,1.85,0,0,0,0,0,0,7.41,7.41,0,1.85,5.56,0,0,0,1.85,1.85,3.7,0,0,0,0,0,0,1.85,0,0,0,0,1.85,0,0
1,79,72.02,15.52,47.11,38.56,79,29.11,96.2,75.95,56.96,11.39,5.06,1.27,0,0,0,3.8,6.33,16.46,10.13,0,13.92,11.39,1.27,7.59,1.27,22.78,10.13,2.53,1.27,0,1.27,0,12.66,0,12.66,1.27,1.27,2.53,3.8,0,6.33,0,11.39,6.33,5.06,5.06,0,3.8,0,0,0,0,3.8,0,0,0,0,0,0,3.8,0,0,0,0,0,0,0,0,3.8,0,0,1.27,1.27,1.27,7.59,5.06,3.8,0,0,0,0,0,2.53,1.27,0,0,0,0,0,1.27,1.27,0,3.8,11.39,1.27,1.27,7.59,0,0,1.27,2.53,2.53,7.59,2.53,0,0,0,0,0,0,0,0,0,0,0,0,0
1,91,14.06,33.82,24.32,93.6,91,24.18,96.7,79.12,58.24,12.09,5.49,2.2,1.1,0,0,2.2,6.59,15.38,5.49,0,9.89,13.19,9.89,9.89,1.1,19.78,10.99,4.4,7.69,4.4,1.1,2.2,18.68,2.2,16.48,3.3,1.1,2.2,3.3,0,6.59,0,7.69,6.59,1.1,0,0,0,0,0,0,0,13.19,4.4,1.1,0,0,0,0,7.69,1.1,0,0,0,0,0,0,0,2.2,0,0,2.2,0,0,5.49,0,0,0,0,0,5.49,0,0,0,0,2.2,0,0,0,0,0,0,5.49,3.3,0,1.1,2.2,0,0,0,1.1,0,5.49,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,83,17.44,94.09,18.86,8.85,83,25.3,90.36,74.7,60.24,19.28,15.66,0,2.41,0,0,13.25,3.61,13.25,4.82,0,12.05,8.43,6.02,10.84,1.2,19.28,3.61,1.2,6.02,3.61,1.2,1.2,19.28,2.41,16.87,0,1.2,4.82,3.61,3.61,4.82,0,1.2,0,1.2,0,0,0,0,0,0,0,21.69,3.61,0,0,0,2.41,0,15.66,0,0,0,0,2.41,1.2,2.41,0,6.02,0,0,2.41,3.61,0,0,0,0,0,0,0,0,0,0,0,1.2,1.2,1.2,0,0,0,0,0,6.02,7.23,0,3.61,3.61,0,0,0,6.02,2.41,4.82,0,0,0,0,0,0,1.2,0,0,0,0,1.2,0,0
1,61,35.92,30.91,3.62,71.67,61,18.03,95.08,70.49,55.74,11.48,1.64,1.64,0,0,0,0,9.84,13.11,6.56,0,11.48,11.48,3.28,13.11,0,16.39,9.84,4.92,4.92,0,1.64,3.28,16.39,0,16.39,1.64,6.56,4.92,0,0,3.28,0,3.28,3.28,0,1.64,1.64,0,0,0,0,0,6.56,3.28,1.64,0,0,0,0,3.28,0,0,0,1.64,0,0,0,0,1.64,0,0,1.64,1.64,0,9.84,4.92,0,0,0,4.92,0,1.64,0,0,0,0,0,0,0,0,1.64,1.64,1.64,6.56,0,0,6.56,0,0,0,0,0,11.48,0,1.64,0,1.64,0,0,0,0,0,0,0,0,0,0
1,31,11.71,95.44,1,1,31,29.03,96.77,70.97,67.74,6.45,3.23,0,3.23,0,0,0,3.23,3.23,0,3.23,16.13,22.58,9.68,6.45,3.23,29.03,0,3.23,3.23,3.23,0,0,22.58,6.45,16.13,0,6.45,3.23,0,6.45,0,0,16.13,3.23,9.68,6.45,3.23,0,0,0,0,0,12.9,0,0,0,0,0,0,12.9,3.23,0,3.23,0,0,0,0,0,0,0,0,0,0,0,12.9,12.9,0,0,0,0,12.9,0,0,6.45,0,0,0,0,0,0,0,0,6.45,0,0,0,0,0,0,0,0,0,6.45,6.45,0,0,0,0,0,3.23,0,0,0,0,3.23,0,0
1,70,10.84,1,99,7.42,70,25.71,94.29,78.57,60,15.71,10,8.57,0,0,0,1.43,5.71,5.71,1.43,0,12.86,14.29,7.14,8.57,1.43,28.57,2.86,0,2.86,0,1.43,1.43,37.14,0,37.14,12.86,4.29,5.71,5.71,1.43,10,0,1.43,0,1.43,0,0,0,0,0,0,0,1.43,0,0,0,0,0,0,1.43,0,0,0,0,0,0,0,0,1.43,0,0,0,0,1.43,8.57,0,0,0,0,0,0,0,7.14,0,1.43,0,0,0,0,0,0,0,8.57,5.71,0,1.43,2.86,0,0,1.43,1.43,0,5.71,1.43,1.43,0,1.43,0,0,1.43,0,0,0,0,1.43,0,0
